-1.320870799266547824e+00
2.175174674154396470e-01
-2.391983478973815080e-01
2.375785346951797106e+00
1.375986805748682651e-01
-4.483482741250120751e-02
-1.501612962282509622e+00
-3.284175220177054655e-01
6.072071352800223476e-01
1.487945983651056236e+00
-1.647600974357854797e+00
-7.509972795174362226e-01
-2.104501350464838272e-01
-1.622053627291825784e+00
1.692443661298626667e+00
1.383636737632523150e-01
