1.938363867611287095e+00
5.369665259998760432e-01
-1.562254873886854689e+00
2.393376487061482649e+00
-2.471629440675139122e+00
2.191219984285673605e-01
1.914921066107519332e+00
2.496617680219490154e+00
-5.463214708033081735e-01
9.253450656683039899e-01
-3.649784028597197194e-01
2.724674607252639547e+00
3.015687426398146354e+00
-1.038527919999470417e-01
-1.450167747287890219e+00
-1.184395280176544940e+00
