6.790353035010862626e-02
-1.107111649009476784e+00
-2.371461267436731912e+00
-2.176081166450706927e+00
-1.735603556364543998e+00
-1.459410343463286297e-01
4.047302688305927099e-01
-3.766717458333814772e+00
-3.670407543395476591e+00
-1.348601975168214340e+00
